n_leaves,n_colors,n_edges,max_cross_pairs,non_edges,non_edge_ratio,mean_out_degree,std_out_degree,max_out_degree,mean_in_degree,std_in_degree,max_in_degree,n_isolated_leaves,max_color_class_size,mean_color_class_size,std_color_class_size,n_singleton_colors,n_reciprocal_edges,reciprocal_ratio,density,reciprocity,n_nontrivial_scc,n_base_cherry_nodes,n_extension_edges,n_chain_nodes,has_chain,max_chain_length,extension_edges_per_cherry,n_false_positive_edges,n_false_negative_edges,num_species,num_hybridizations,mismatch
15,9,158,194,36,0.18556701030927836,10.533333333333333,2.124983660067897,14,10.533333333333333,2.604269997949948,14,0,3,1.6666666666666667,0.816496580927726,5,76,0.4810126582278481,0.7523809523809524,0.9620253164556962,1,97,36,0,False,1,0.3711340206185567,0,0,9,3,False
10,4,50,70,20,0.2857142857142857,5.0,1.0954451150103321,7,5.0,2.792848008753788,9,0,4,2.5,1.118033988749895,1,21,0.42,0.5555555555555556,0.84,1,35,20,2,True,2,0.5714285714285714,0,0,4,2,False
6,5,28,28,0,0.0,4.666666666666667,0.4714045207910317,5,4.666666666666667,0.4714045207910317,5,0,2,1.2,0.4,4,14,0.5,0.9333333333333333,1.0,1,14,0,0,False,0,0.0,0,0,5,6,False
3,3,6,6,0,0.0,2.0,0.0,2,2.0,0.0,2,0,1,1.0,0.0,3,3,0.5,1.0,1.0,1,3,0,0,False,0,0.0,0,0,3,7,False
8,6,51,52,1,0.019230769230769232,6.375,0.4841229182759271,7,6.375,0.6959705453537527,7,0,2,1.3333333333333333,0.4714045207910317,4,25,0.49019607843137253,0.9107142857142857,0.9803921568627451,1,26,1,0,False,1,0.038461538461538464,0,0,6,5,False
18,9,203,280,77,0.275,11.277777777777779,2.445075676073932,15,11.277777777777779,4.746993850563107,17,0,3,2.0,0.9428090415820634,4,83,0.4088669950738916,0.6633986928104575,0.8177339901477833,1,140,77,8,True,2,0.55,0,0,9,6,False
17,7,122,246,124,0.5040650406504065,7.176470588235294,1.6173796570432377,13,7.176470588235294,2.4310562729143324,14,0,3,2.4285714285714284,0.4948716593053935,0,55,0.45081967213114754,0.4485294117647059,0.9016393442622951,1,123,124,9,True,3,1.008130081300813,2,0,7,5,True
3,2,4,4,0,0.0,1.3333333333333333,0.4714045207910317,2,1.3333333333333333,0.4714045207910317,2,0,2,1.5,0.5,1,2,0.5,0.6666666666666666,1.0,1,2,0,0,False,0,0.0,0,0,2,1,False
7,3,21,32,11,0.34375,3.0,0.5345224838248488,4,3.0,1.5118578920369088,5,0,3,2.3333333333333335,0.4714045207910317,0,6,0.2857142857142857,0.5,0.5714285714285714,1,16,11,3,True,2,0.6875,0,0,3,8,False
7,4,24,34,10,0.29411764705882354,3.4285714285714284,1.049781318335648,6,3.4285714285714284,1.761261143705422,6,0,3,1.75,0.82915619758885,2,10,0.4166666666666667,0.5714285714285714,0.8333333333333334,1,17,10,1,True,2,0.5882352941176471,0,0,4,7,False
18,6,210,250,40,0.16,11.666666666666666,0.816496580927726,13,11.666666666666666,3.018461712712472,17,0,6,3.0,1.8257418583505538,2,95,0.4523809523809524,0.6862745098039216,0.9047619047619048,1,125,40,0,False,1,0.32,0,0,6,6,False
6,6,30,30,0,0.0,5.0,0.0,5,5.0,0.0,5,0,1,1.0,0.0,6,15,0.5,1.0,1.0,1,15,0,0,False,0,0.0,0,0,6,3,False
10,10,90,90,0,0.0,9.0,0.0,9,9.0,0.0,9,0,1,1.0,0.0,10,45,0.5,1.0,1.0,1,45,0,0,False,0,0.0,0,0,10,4,False
14,9,160,170,10,0.058823529411764705,11.428571428571429,1.3477115902938006,13,11.428571428571429,1.720227796970328,13,0,3,1.5555555555555556,0.6849348892187752,5,78,0.4875,0.8791208791208791,0.975,1,85,10,0,False,1,0.11764705882352941,0,0,9,2,False
9,8,70,70,0,0.0,7.777777777777778,0.41573970964154905,8,7.777777777777778,0.41573970964154905,8,0,2,1.125,0.33071891388307384,7,35,0.5,0.9722222222222222,1.0,1,35,0,0,False,0,0.0,0,0,8,6,False
13,3,46,112,66,0.5892857142857143,3.5384615384615383,1.7371676600978792,8,3.5384615384615383,2.468739467058648,9,0,5,4.333333333333333,0.4714045207910317,0,16,0.34782608695652173,0.2948717948717949,0.6956521739130435,1,56,66,6,True,2,1.1785714285714286,1,0,3,8,True
11,6,81,96,15,0.15625,7.363636363636363,1.6663911618021237,10,7.363636363636363,2.1436047495548354,10,0,3,1.8333333333333333,0.8975274678557508,3,38,0.4691358024691358,0.7363636363636363,0.9382716049382716,1,48,15,3,True,2,0.3125,1,0,6,5,True
9,6,54,66,12,0.18181818181818182,6.0,0.9428090415820634,8,6.0,2.3570226039551585,8,0,2,1.5,0.5,3,22,0.4074074074074074,0.75,0.8148148148148148,1,33,12,3,True,2,0.36363636363636365,0,0,6,3,False
10,10,90,90,0,0.0,9.0,0.0,9,9.0,0.0,9,0,1,1.0,0.0,10,45,0.5,1.0,1.0,1,45,0,0,False,0,0.0,0,0,10,6,False
5,2,6,8,2,0.25,1.2,0.4,2,1.2,1.4696938456699067,4,0,4,2.5,1.5,1,2,0.3333333333333333,0.3,0.6666666666666666,1,4,2,0,False,1,0.5,0,0,2,8,False
15,4,62,164,102,0.6219512195121951,4.133333333333334,1.6679994670929073,9,4.133333333333334,2.6549743668986503,12,0,5,3.75,1.0897247358851685,0,25,0.4032258064516129,0.29523809523809524,0.8064516129032258,1,82,102,3,True,2,1.2439024390243902,0,0,4,7,False
22,5,175,378,203,0.5370370370370371,7.954545454545454,2.6710105804098108,12,7.954545454545454,4.626772610944743,17,0,6,4.4,1.3564659966250536,0,40,0.22857142857142856,0.3787878787878788,0.45714285714285713,3,189,203,21,True,2,1.0740740740740742,0,0,5,6,False
4,2,6,8,2,0.25,1.5,0.5,2,1.5,0.5,2,0,2,2.0,0.0,0,3,0.5,0.5,1.0,1,4,2,0,False,1,0.5,0,0,2,4,False
24,9,386,500,114,0.228,16.083333333333332,2.706730294818619,23,16.083333333333332,2.722080495176846,23,0,5,2.6666666666666665,1.1547005383792515,2,192,0.49740932642487046,0.6992753623188406,0.9948186528497409,1,250,114,0,False,1,0.456,0,0,9,1,False
16,10,173,226,53,0.2345132743362832,10.8125,1.184205957593526,14,10.8125,4.8116882432260715,15,0,3,1.6,0.66332495807108,5,69,0.3988439306358382,0.7208333333333333,0.7976878612716763,1,113,53,3,True,2,0.4690265486725664,0,0,10,7,False
4,4,12,12,0,0.0,3.0,0.0,3,3.0,0.0,3,0,1,1.0,0.0,4,6,0.5,1.0,1.0,1,6,0,0,False,0,0.0,0,0,4,7,False
14,6,99,162,63,0.3888888888888889,7.071428571428571,2.0861545523586047,12,7.071428571428571,2.086154552358605,11,0,3,2.3333333333333335,0.4714045207910317,0,43,0.43434343434343436,0.5439560439560439,0.8686868686868687,1,81,63,3,True,2,0.7777777777777778,0,0,6,6,False
8,4,32,46,14,0.30434782608695654,4.0,1.4142135623730951,7,4.0,1.6583123951777,7,0,3,2.0,0.7071067811865476,1,11,0.34375,0.5714285714285714,0.6875,1,23,14,4,True,2,0.6086956521739131,0,0,4,2,False
10,9,88,88,0,0.0,8.8,0.4,9,8.8,0.4,9,0,2,1.1111111111111112,0.3142696805273545,8,44,0.5,0.9777777777777777,1.0,1,44,0,0,False,0,0.0,0,0,9,6,False
21,8,242,384,142,0.3697916666666667,11.523809523809524,1.7893613550529464,15,11.523809523809524,6.153737134914326,18,0,3,2.625,0.4841229182759271,0,87,0.359504132231405,0.5761904761904761,0.71900826446281,2,192,142,25,True,2,0.7395833333333334,0,0,8,4,False
14,7,107,164,57,0.3475609756097561,7.642857142857143,1.715773164209188,10,7.642857142857143,3.6372505875640044,13,0,3,2.0,0.7559289460184544,2,42,0.3925233644859813,0.5879120879120879,0.7850467289719626,1,82,57,9,True,2,0.6951219512195121,0,0,7,8,False
8,4,43,48,5,0.10416666666666667,5.375,0.4841229182759271,6,5.375,0.9921567416492215,6,0,2,2.0,0.0,0,20,0.46511627906976744,0.7678571428571429,0.9302325581395349,1,24,5,1,True,2,0.20833333333333334,0,0,4,5,False
12,9,124,124,0,0.0,10.333333333333334,0.8498365855987975,11,10.333333333333334,0.8498365855987975,11,0,3,1.3333333333333333,0.6666666666666666,7,62,0.5,0.9393939393939394,1.0,1,62,0,0,False,0,0.0,0,0,9,1,False
15,5,97,158,61,0.3860759493670886,6.466666666666667,1.9618585292749549,10,6.466666666666667,4.3949465930265355,14,0,6,3.0,2.0976176963403033,2,40,0.41237113402061853,0.46190476190476193,0.8247422680412371,1,79,61,1,True,2,0.7721518987341772,0,0,5,7,False
11,10,108,108,0,0.0,9.818181818181818,0.385694607919935,10,9.818181818181818,0.385694607919935,10,0,2,1.1,0.3,9,54,0.5,0.9818181818181818,1.0,1,54,0,0,False,0,0.0,0,0,10,6,False
7,5,38,38,0,0.0,5.428571428571429,0.4948716593053935,6,5.428571428571429,0.4948716593053935,6,0,2,1.4,0.4898979485566356,3,19,0.5,0.9047619047619048,1.0,1,19,0,0,False,0,0.0,0,0,5,2,False
22,9,382,420,38,0.09047619047619047,17.363636363636363,1.2264306875665492,20,17.363636363636363,3.5871672103543375,21,0,4,2.4444444444444446,1.0657403385139377,2,182,0.47643979057591623,0.8268398268398268,0.9528795811518325,1,210,38,0,False,1,0.18095238095238095,0,0,9,1,False
10,6,73,80,7,0.0875,7.3,1.004987562112089,9,7.3,2.238302928559939,9,0,3,1.6666666666666667,0.74535599249993,3,33,0.4520547945205479,0.8111111111111111,0.9041095890410958,1,40,7,0,False,1,0.175,0,0,6,3,False
6,2,7,18,11,0.6111111111111112,1.1666666666666667,0.3726779962499649,2,1.1666666666666667,0.3726779962499649,2,0,3,3.0,0.0,0,3,0.42857142857142855,0.23333333333333334,0.8571428571428571,3,9,11,1,True,2,1.2222222222222223,0,0,2,5,False
8,6,48,52,4,0.07692307692307693,6.0,1.0,7,6.0,1.0,7,0,2,1.3333333333333333,0.47140452079103173,4,24,0.5,0.8571428571428571,1.0,1,26,4,0,False,1,0.15384615384615385,0,0,6,6,False
22,9,287,422,135,0.31990521327014215,13.045454545454545,4.172172670610413,21,13.045454545454545,4.128363892603469,21,0,4,2.4444444444444446,0.9558139185602919,2,142,0.49477351916376305,0.6212121212121212,0.9895470383275261,1,211,135,1,True,2,0.6398104265402843,0,0,9,2,False
15,7,103,190,87,0.45789473684210524,6.866666666666666,1.9955506062794355,14,6.866666666666666,2.276449477195183,14,0,3,2.142857142857143,0.6388765649999399,1,50,0.4854368932038835,0.49047619047619045,0.970873786407767,1,95,87,3,True,2,0.9157894736842105,0,0,7,2,False
14,8,112,156,44,0.28205128205128205,8.0,0.9258200997725514,9,8.0,4.9856938190329,13,0,5,1.75,1.3919410907075054,6,44,0.39285714285714285,0.6153846153846154,0.7857142857142857,1,78,44,0,False,1,0.5641025641025641,0,0,8,1,False
8,6,42,52,10,0.19230769230769232,5.25,0.4330127018922193,6,5.25,2.537222891273055,7,0,2,1.3333333333333333,0.4714045207910317,4,16,0.38095238095238093,0.75,0.7619047619047619,1,26,10,1,True,2,0.38461538461538464,0,0,6,6,False
8,5,39,50,11,0.22,4.875,0.7806247497997998,6,4.875,1.6909686573085854,7,0,2,1.6,0.4898979485566356,2,16,0.41025641025641024,0.6964285714285714,0.8205128205128205,1,25,11,0,False,1,0.44,0,0,5,8,False
11,10,101,108,7,0.06481481481481481,9.181818181818182,0.385694607919935,10,9.181818181818182,2.289032420366213,10,0,2,1.1,0.3,9,47,0.46534653465346537,0.9181818181818182,0.9306930693069307,1,54,7,0,False,1,0.12962962962962962,0,0,10,6,False
5,5,20,20,0,0.0,4.0,0.0,4,4.0,0.0,4,0,1,1.0,0.0,5,10,0.5,1.0,1.0,1,10,0,0,False,0,0.0,0,0,5,4,False
11,8,94,104,10,0.09615384615384616,8.545454545454545,1.1570838237598051,10,8.545454545454545,1.827250112931071,10,0,2,1.375,0.4841229182759271,5,44,0.46808510638297873,0.8545454545454545,0.9361702127659575,1,52,10,0,False,1,0.19230769230769232,0,0,8,6,False
28,9,390,688,298,0.4331395348837209,13.928571428571429,5.056315509401312,25,13.928571428571429,6.261723698269462,25,0,5,3.111111111111111,0.9938079899999066,0,158,0.40512820512820513,0.5158730158730159,0.8102564102564103,1,344,298,20,True,3,0.8662790697674418,0,0,9,4,False
17,10,196,252,56,0.2222222222222222,11.529411764705882,2.637236678995282,16,11.529411764705882,3.5664720920527335,16,0,3,1.7,0.9,6,89,0.45408163265306123,0.7205882352941176,0.9081632653061225,1,126,56,2,True,2,0.4444444444444444,0,0,10,7,False
5,4,15,18,3,0.16666666666666666,3.0,0.0,3,3.0,1.5491933384829668,4,0,2,1.25,0.4330127018922193,3,6,0.4,0.75,0.8,1,9,3,0,False,1,0.3333333333333333,0,0,4,2,False
7,5,33,38,5,0.13157894736842105,4.714285714285714,0.880630571852711,6,4.714285714285714,1.4846149779161804,6,0,2,1.4,0.4898979485566356,3,15,0.45454545454545453,0.7857142857142857,0.9090909090909091,1,19,5,1,True,2,0.2631578947368421,0,0,5,8,False
29,7,286,692,406,0.5867052023121387,9.862068965517242,5.513145031030364,28,9.862068965517242,5.8647052895413925,28,0,6,4.142857142857143,2.030381486221699,2,126,0.4405594405594406,0.3522167487684729,0.8811188811188811,1,346,406,18,True,4,1.1734104046242775,4,0,7,5,True
3,2,4,4,0,0.0,1.3333333333333333,0.4714045207910317,2,1.3333333333333333,0.4714045207910317,2,0,2,1.5,0.5,1,2,0.5,0.6666666666666666,1.0,1,2,0,0,False,0,0.0,0,0,2,8,False
9,7,62,68,6,0.08823529411764706,6.888888888888889,0.9938079899999065,8,6.888888888888889,1.286204100310025,8,0,2,1.2857142857142858,0.45175395145262565,5,30,0.4838709677419355,0.8611111111111112,0.967741935483871,1,34,6,0,False,1,0.17647058823529413,0,0,7,7,False
27,8,432,596,164,0.2751677852348993,16.0,1.9626135258506325,21,16.0,8.210201423071629,26,0,9,3.375,2.2878756522153907,1,162,0.375,0.6153846153846154,0.75,1,298,164,4,True,2,0.5503355704697986,0,0,8,1,False
21,3,81,294,213,0.7244897959183674,3.857142857142857,2.4743582965269675,11,3.857142857142857,1.6983385238216198,9,0,7,7.0,0.0,0,27,0.3333333333333333,0.19285714285714287,0.6666666666666666,3,147,213,6,True,2,1.4489795918367347,0,0,3,1,False
6,6,30,30,0,0.0,5.0,0.0,5,5.0,0.0,5,0,1,1.0,0.0,6,15,0.5,1.0,1.0,1,15,0,0,False,0,0.0,0,0,6,7,False
16,5,111,194,83,0.42783505154639173,6.9375,1.5995604865087159,10,6.9375,4.588964343945157,13,0,6,3.2,1.469693845669907,0,38,0.34234234234234234,0.4625,0.6846846846846847,1,97,83,14,True,2,0.8556701030927835,0,0,5,8,False
13,7,84,144,60,0.4166666666666667,6.461538461538462,1.598816130063579,12,6.461538461538462,1.598816130063579,12,0,2,1.8571428571428572,0.3499271061118826,1,42,0.5,0.5384615384615384,1.0,1,72,60,0,False,1,0.8333333333333334,0,0,7,2,False
11,9,101,106,5,0.04716981132075472,9.181818181818182,0.385694607919935,10,9.181818181818182,1.6958871005616027,10,0,2,1.2222222222222223,0.41573970964154905,7,48,0.4752475247524752,0.9181818181818182,0.9504950495049505,1,53,5,0,False,1,0.09433962264150944,0,0,9,4,False
7,5,31,38,7,0.18421052631578946,4.428571428571429,0.4948716593053935,5,4.428571428571429,1.6781914463529615,6,0,2,1.4,0.4898979485566356,3,14,0.45161290322580644,0.7380952380952381,0.9032258064516129,1,19,7,0,False,1,0.3684210526315789,0,0,5,4,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,6,False
31,10,477,858,381,0.44405594405594406,15.387096774193548,4.870433638737358,29,15.387096774193548,4.419001634107828,26,0,5,3.1,0.8306623862918074,0,222,0.46540880503144655,0.5129032258064516,0.9308176100628931,1,429,381,14,True,2,0.8881118881118881,0,0,10,4,False
16,10,179,224,45,0.20089285714285715,11.1875,1.6665364532466729,14,11.1875,4.5582171679287065,15,0,3,1.6,0.8,6,76,0.4245810055865922,0.7458333333333333,0.8491620111731844,1,112,45,7,True,2,0.4017857142857143,0,0,10,6,False
10,8,83,86,3,0.03488372093023256,8.3,0.45825756949558394,9,8.3,1.004987562112089,9,0,2,1.25,0.4330127018922193,6,40,0.4819277108433735,0.9222222222222223,0.963855421686747,1,43,3,0,False,1,0.06976744186046512,0,0,8,5,False
7,7,42,42,0,0.0,6.0,0.0,6,6.0,0.0,6,0,1,1.0,0.0,7,21,0.5,1.0,1.0,1,21,0,0,False,0,0.0,0,0,7,3,False
3,2,4,4,0,0.0,1.3333333333333333,0.4714045207910317,2,1.3333333333333333,0.4714045207910317,2,0,2,1.5,0.5,1,2,0.5,0.6666666666666666,1.0,1,2,0,0,False,0,0.0,0,0,2,4,False
10,6,68,80,12,0.15,6.8,1.2489995996796797,9,6.8,1.8867962264113207,9,0,3,1.6666666666666667,0.74535599249993,3,32,0.47058823529411764,0.7555555555555555,0.9411764705882353,1,40,12,1,True,2,0.3,0,0,6,7,False
16,9,160,220,60,0.2727272727272727,10.0,1.4142135623730951,12,10.0,4.7302219821061255,15,0,4,1.7777777777777777,0.9162456945817024,4,56,0.35,0.6666666666666666,0.7,1,110,60,8,True,2,0.5454545454545454,0,0,9,7,False
26,7,289,528,239,0.45265151515151514,11.115384615384615,5.760121012864247,25,11.115384615384615,7.110809339832957,25,0,8,3.7142857142857144,2.7105237087157534,3,133,0.4602076124567474,0.44461538461538463,0.9204152249134948,1,264,239,2,True,2,0.9053030303030303,0,0,7,6,False
9,3,32,54,22,0.4074074074074074,3.5555555555555554,1.5713484026367723,6,3.5555555555555554,2.114033065604494,6,0,3,3.0,0.0,0,8,0.25,0.4444444444444444,0.5,1,27,22,2,True,2,0.8148148148148148,0,0,3,6,False
5,3,12,16,4,0.25,2.4,0.8,4,2.4,0.8,4,0,2,1.6666666666666667,0.4714045207910317,1,6,0.5,0.6,1.0,1,8,4,0,False,1,0.5,0,0,3,4,False
8,5,38,50,12,0.24,4.75,1.299038105676658,7,4.75,1.299038105676658,7,0,2,1.6,0.4898979485566356,2,19,0.5,0.6785714285714286,1.0,1,25,12,0,False,1,0.48,0,0,5,1,False
5,3,13,16,3,0.1875,2.6,0.4898979485566356,3,2.6,0.8,4,0,2,1.6666666666666667,0.4714045207910317,1,6,0.46153846153846156,0.65,0.9230769230769231,1,8,3,0,False,1,0.375,0,0,3,3,False
7,3,22,32,10,0.3125,3.142857142857143,0.9897433186107869,5,3.142857142857143,1.9587584572574412,5,0,3,2.3333333333333335,0.4714045207910317,0,6,0.2727272727272727,0.5238095238095238,0.5454545454545454,1,16,10,1,True,2,0.625,0,0,3,6,False
13,7,136,144,8,0.05555555555555555,10.461538461538462,0.6343239424027171,12,10.461538461538462,0.6343239424027171,12,0,2,1.8571428571428572,0.3499271061118826,1,68,0.5,0.8717948717948718,1.0,1,72,8,0,False,1,0.1111111111111111,0,0,7,1,False
9,3,24,54,30,0.5555555555555556,2.6666666666666665,0.9428090415820634,4,2.6666666666666665,1.8257418583505538,6,0,3,3.0,0.0,0,7,0.2916666666666667,0.3333333333333333,0.5833333333333334,2,27,30,6,True,3,1.1111111111111112,0,0,3,2,False
11,10,106,108,2,0.018518518518518517,9.636363636363637,0.4810456929208346,10,9.636363636363637,0.8813963377120597,10,0,2,1.1,0.3,9,52,0.49056603773584906,0.9636363636363636,0.9811320754716981,1,54,2,0,False,1,0.037037037037037035,0,0,10,8,False
27,9,318,642,324,0.5046728971962616,11.777777777777779,2.282515398241571,22,11.777777777777779,2.793290019994785,18,0,5,3.0,0.816496580927726,0,150,0.4716981132075472,0.452991452991453,0.9433962264150944,1,321,324,10,True,2,1.0093457943925233,0,0,9,2,False
10,5,60,72,12,0.16666666666666666,6.0,2.1908902300206643,9,6.0,2.1908902300206643,9,0,4,2.0,1.2649110640673518,3,30,0.5,0.6666666666666666,1.0,1,36,12,0,False,1,0.3333333333333333,0,0,5,4,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,5,False
19,7,172,302,130,0.4304635761589404,9.052631578947368,2.3725110883336096,12,9.052631578947368,4.616602580965977,15,0,5,2.7142857142857144,1.0301575072754257,0,50,0.29069767441860467,0.5029239766081871,0.5813953488372093,2,151,130,34,True,3,0.8609271523178808,0,0,7,7,False
12,4,60,94,34,0.3617021276595745,5.0,2.8284271247461903,11,5.0,2.798809270624444,11,0,6,3.0,1.8708286933869707,1,19,0.31666666666666665,0.45454545454545453,0.6333333333333333,1,47,34,6,True,2,0.723404255319149,0,0,4,1,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,7,False
8,3,38,38,0,0.0,4.75,0.9682458365518543,7,4.75,0.9682458365518543,7,0,4,2.6666666666666665,1.247219128924647,1,19,0.5,0.6785714285714286,1.0,1,19,0,0,False,0,0.0,0,0,3,2,False
5,5,20,20,0,0.0,4.0,0.0,4,4.0,0.0,4,0,1,1.0,0.0,5,10,0.5,1.0,1.0,1,10,0,0,False,0,0.0,0,0,5,4,False
5,4,18,18,0,0.0,3.6,0.4898979485566356,4,3.6,0.4898979485566356,4,0,2,1.25,0.4330127018922193,3,9,0.5,0.9,1.0,1,9,0,0,False,0,0.0,0,0,4,1,False
6,4,25,26,1,0.038461538461538464,4.166666666666667,0.37267799624996495,5,4.166666666666667,0.6871842709362768,5,0,2,1.5,0.5,2,12,0.48,0.8333333333333334,0.96,1,13,1,0,False,1,0.07692307692307693,0,0,4,4,False
2,2,2,2,0,0.0,1.0,0.0,1,1.0,0.0,1,0,1,1.0,0.0,2,1,0.5,1.0,1.0,1,0,0,0,False,0,,0,0,2,7,False
29,8,359,696,337,0.48419540229885055,12.379310344827585,6.789514192683568,28,12.379310344827585,7.6627796932852,28,0,7,3.625,2.2325713874364688,2,170,0.4735376044568245,0.4421182266009852,0.947075208913649,1,348,337,0,False,1,0.9683908045977011,0,0,8,1,False
12,8,94,118,24,0.2033898305084746,7.833333333333333,0.372677996249965,8,7.833333333333333,4.597704741377907,11,0,4,1.5,1.0,6,35,0.3723404255319149,0.7121212121212122,0.7446808510638298,1,59,24,0,False,1,0.4067796610169492,0,0,8,5,False
21,9,216,376,160,0.425531914893617,10.285714285714286,3.8190357439549376,18,10.285714285714286,4.8711283247788275,20,0,5,2.3333333333333335,1.3333333333333333,4,104,0.48148148148148145,0.5142857142857142,0.9629629629629629,1,188,160,0,False,1,0.851063829787234,0,0,9,2,False
7,6,36,40,4,0.1,5.142857142857143,0.3499271061118826,6,5.142857142857143,1.7261494247992246,6,0,2,1.1666666666666667,0.37267799624996495,5,16,0.4444444444444444,0.8571428571428571,0.8888888888888888,1,20,4,0,False,1,0.2,0,0,6,7,False
26,10,335,600,265,0.44166666666666665,12.884615384615385,3.2024860904870938,20,12.884615384615385,2.2244605755263467,16,0,4,2.6,0.9165151389911679,0,160,0.47761194029850745,0.5153846153846153,0.9552238805970149,1,300,265,0,False,1,0.8833333333333333,0,0,10,1,False
11,9,98,104,6,0.057692307692307696,8.909090909090908,0.9958591954639383,10,8.909090909090908,1.9284730395996748,10,0,3,1.2222222222222223,0.628539361054709,8,46,0.46938775510204084,0.8909090909090909,0.9387755102040817,1,52,6,0,False,1,0.11538461538461539,0,0,9,5,False
22,9,319,396,77,0.19444444444444445,14.5,4.053617912657554,21,14.5,5.508258262909346,21,0,6,2.4444444444444446,1.949992086087138,4,145,0.45454545454545453,0.6904761904761905,0.9090909090909091,1,198,77,2,True,3,0.3888888888888889,0,0,9,5,False
15,6,105,180,75,0.4166666666666667,7.0,1.2649110640673518,10,7.0,4.066120181860509,14,0,4,2.5,1.118033988749895,2,41,0.3904761904761905,0.5,0.780952380952381,1,90,75,7,True,2,0.8333333333333334,0,0,6,6,False
25,8,318,522,204,0.39080459770114945,12.72,5.063753548505298,24,12.72,5.42969612409387,24,0,6,3.125,1.7633419974582356,2,147,0.46226415094339623,0.53,0.9245283018867925,1,261,204,12,True,2,0.7816091954022989,0,0,8,2,False
4,3,9,10,1,0.1,2.25,0.4330127018922193,3,2.25,0.82915619758885,3,0,2,1.3333333333333333,0.4714045207910317,2,4,0.4444444444444444,0.75,0.8888888888888888,1,5,1,0,False,1,0.2,0,0,3,7,False
14,8,118,168,50,0.2976190476190476,8.428571428571429,2.2587697572631282,13,8.428571428571429,2.896162133244756,13,0,3,1.75,0.6614378277661477,3,54,0.4576271186440678,0.6483516483516484,0.9152542372881356,1,84,50,3,True,2,0.5952380952380952,0,0,8,3,False
12,8,96,122,26,0.21311475409836064,8.0,0.9128709291752769,9,8.0,3.0,11,0,3,1.5,0.7071067811865476,5,43,0.4479166666666667,0.7272727272727273,0.8958333333333334,1,61,26,0,False,1,0.4262295081967213,0,0,8,7,False
12,8,106,124,18,0.14516129032258066,8.833333333333334,1.343709624716425,11,8.833333333333334,2.1921577396609844,11,0,2,1.5,0.5,4,48,0.4528301886792453,0.803030303030303,0.9056603773584906,1,62,18,0,False,1,0.2903225806451613,0,0,8,8,False
8,5,46,48,2,0.041666666666666664,5.75,1.0897247358851685,7,5.75,1.0897247358851685,7,0,3,1.6,0.8,3,23,0.5,0.8214285714285714,1.0,1,24,2,0,False,1,0.08333333333333333,0,0,5,2,False
12,6,83,118,35,0.2966101694915254,6.916666666666667,1.552328000849763,10,6.916666666666667,1.9773017529507786,11,0,3,2.0,0.5773502691896257,1,39,0.46987951807228917,0.6287878787878788,0.9397590361445783,1,59,35,1,True,2,0.5932203389830508,0,0,6,3,False
8,8,56,56,0,0.0,7.0,0.0,7,7.0,0.0,7,0,1,1.0,0.0,8,28,0.5,1.0,1.0,1,28,0,0,False,0,0.0,0,0,8,1,False
10,7,76,84,8,0.09523809523809523,7.6,1.2,9,7.6,1.4966629547095764,9,0,2,1.4285714285714286,0.4948716593053935,4,36,0.47368421052631576,0.8444444444444444,0.9473684210526315,1,42,8,0,False,1,0.19047619047619047,0,0,7,5,False
6,2,8,18,10,0.5555555555555556,1.3333333333333333,0.74535599249993,3,1.3333333333333333,1.1055415967851334,3,0,3,3.0,0.0,0,3,0.375,0.26666666666666666,0.75,1,9,10,2,True,2,1.1111111111111112,0,0,2,6,False
13,7,128,142,14,0.09859154929577464,9.846153846153847,1.166596222161777,12,9.846153846153847,1.2307692307692308,12,0,3,1.8571428571428572,0.6388765649999399,2,61,0.4765625,0.8205128205128205,0.953125,1,71,14,2,True,2,0.19718309859154928,0,0,7,4,False
6,3,14,24,10,0.4166666666666667,2.3333333333333335,0.7453559924999298,4,2.3333333333333335,1.247219128924647,4,0,2,2.0,0.0,0,6,0.42857142857142855,0.4666666666666667,0.8571428571428571,1,12,10,2,True,2,0.8333333333333334,0,0,3,3,False
5,3,13,16,3,0.1875,2.6,0.8,4,2.6,0.8,4,0,2,1.6666666666666667,0.4714045207910317,1,6,0.46153846153846156,0.65,0.9230769230769231,1,8,3,0,False,1,0.375,0,0,3,5,False
12,9,109,126,17,0.1349206349206349,9.083333333333334,1.1873172373979173,11,9.083333333333334,2.5644470922381863,11,0,2,1.3333333333333333,0.4714045207910317,6,48,0.44036697247706424,0.8257575757575758,0.8807339449541285,1,63,17,2,True,2,0.2698412698412698,0,0,9,8,False
5,5,20,20,0,0.0,4.0,0.0,4,4.0,0.0,4,0,1,1.0,0.0,5,10,0.5,1.0,1.0,1,10,0,0,False,0,0.0,0,0,5,8,False
